Date,Message
2026-08-05T20:55:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:56:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:56:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:57:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:57:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:58:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:58:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T20:59:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T20:59:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:00:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:00:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:01:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:01:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:02:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:02:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:03:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:03:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:04:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:04:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:05:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:05:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:06:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:06:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:07:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:07:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:08:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:08:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:09:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:09:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:10:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:10:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:11:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:11:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
2026-08-05T21:12:00.000+01:00,MAR1GSOPEN;CADCHF;B1;08-05 19:23;0;
2026-08-05T21:12:00.000+01:00,MAR1GSOPEN;CADCHF;B2;08-05 19:23;0;
