Date,Message
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDJPY;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T22:12:00.000+01:00,DIAG-CLOSE;AUDCAD;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:13
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
2026-08-02T23:00:00.000+01:00,DIAG-CLOSE;USDCHF;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 23:01
